id,split,tokens,label,error_type,target_depth,max_depth,input_length,original_length,error_position,original,corrupted,correction_actions
850,probe_depth_train,[ ] ( ( ( ( ) ) [ ] ( ) ( ) ) ) [ [ ] ] ( ( ) ) ] [ ( ) ] [ [ ] ( ) [ ] ( ) [ ] ] ( [ ( ( [ ] ) ( ) ) ( ) ] [ [ [ [ ] ] ] ] ),0,E4_premature_close,5,5,63,62,24,[ ] ( ( ( ( ) ) [ ] ( ) ( ) ) ) [ [ ] ] ( ( ) ) [ ( ) ] [ [ ] ( ) [ ] ( ) [ ] ] ( [ ( ( [ ] ) ( ) ) ( ) ] [ [ [ [ ] ] ] ] ),[ ] ( ( ( ( ) ) [ ] ( ) ( ) ) ) [ [ ] ] ( ( ) ) ] [ ( ) ] [ [ ] ( ) [ ] ( ) [ ] ] ( [ ( ( [ ] ) ( ) ) ( ) ] [ [ [ [ ] ] ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
851,probe_depth_train,( ( ) [ ] ( ) ),1,no_error,2,2,8,8,-1,( ( ) [ ] ( ) ),( ( ) [ ] ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
852,probe_depth_train,[ ] [ [ ],0,E1_missing_closer,1,1,5,6,2,[ ] [ ] [ ],[ ] [ [ ],"[""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK""]"
853,probe_depth_train,( ] [ ( ) [ ( [ [ ] ] ) ] ],0,E3_type_mismatch,5,5,14,14,1,( ) [ ( ) [ ( [ [ ] ] ) ] ],( ] [ ( ) [ ( [ [ ] ] ) ] ],"[""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
854,probe_depth_train,( ) ( [ ] ( ) [ ] ( ( ( ) ) ) ) [ [ ( [ ] ( ) ) ] ],1,no_error,4,4,26,26,-1,( ) ( [ ] ( ) [ ] ( ( ( ) ) ) ) [ [ ( [ ] ( ) ) ] ],( ) ( [ ] ( ) [ ] ( ( ( ) ) ) ) [ [ ( [ ] ( ) ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
855,probe_depth_train,[ ] ( ( [ ] ( ) ) ( ) ( [ ] ),0,E2_spurious_opener,3,3,15,14,6,[ ] ( ( [ ] ) ) ( ) ( [ ] ),[ ] ( ( [ ] ( ) ) ( ) ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
856,probe_depth_train,[ ] ( ) [ ] [ ] ( ) [ ] ( ),1,no_error,1,1,14,14,-1,[ ] ( ) [ ] [ ] ( ) [ ] ( ),[ ] ( ) [ ] [ ] ( ) [ ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
857,probe_depth_train,) [ ( ( ) ) ],0,E4_premature_close,3,3,7,6,0,[ ( ( ) ) ],) [ ( ( ) ) ],"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
858,probe_depth_train,[ ] [ ] [ [ [ ( ) ( ) ( ) [ ( ) ] [ ] ] ] ] [ ] ( ( ) [ ] ),1,no_error,5,5,30,30,-1,[ ] [ ] [ [ [ ( ) ( ) ( ) [ ( ) ] [ ] ] ] ] [ ] ( ( ) [ ] ),[ ] [ ] [ [ [ ( ) ( ) ( ) [ ( ) ] [ ] ] ] ] [ ] ( ( ) [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
859,probe_depth_train,[ [ ] [ ( ( [ ] [ ] ) ) [ [ ] ] ] ( ( ) ) ] ( ( ( [ [ ] ( [ ] ) ] ) ) ) [ ( ) [ ] [ ] ],1,no_error,6,6,44,44,-1,[ [ ] [ ( ( [ ] [ ] ) ) [ [ ] ] ] ( ( ) ) ] ( ( ( [ [ ] ( [ ] ) ] ) ) ) [ ( ) [ ] [ ] ],[ [ ] [ ( ( [ ] [ ] ) ) [ [ ] ] ] ( ( ) ) ] ( ( ( [ [ ] ( [ ] ) ] ) ) ) [ ( ) [ ] [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
860,probe_depth_train,( ) [ ] ( ),1,no_error,1,1,6,6,-1,( ) [ ] ( ),( ) [ ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
861,probe_depth_train,[ ( ) [ ( ) ] [ ] ] ( ) [ [ ( ) ] ] ( [ ] ) [ [ ] ] ( ) ( ) ( ) [ ( ) ],1,no_error,3,3,36,36,-1,[ ( ) [ ( ) ] [ ] ] ( ) [ [ ( ) ] ] ( [ ] ) [ [ ] ] ( ) ( ) ( ) [ ( ) ],[ ( ) [ ( ) ] [ ] ] ( ) [ [ ( ) ] ] ( [ ] ) [ [ ] ] ( ) ( ) ( ) [ ( ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
862,probe_depth_train,[ ] [ ] [ ( ) [ [ [ ] ( ) [ [ ( ( ) ) ( ) ( ) ] ] ( ] ] ] [ ] ],0,E3_type_mismatch,7,7,32,32,26,[ ] [ ] [ ( ) [ [ [ ] ( ) [ [ ( ( ) ) ( ) ( ) ] ] ( ) ] ] [ ] ],[ ] [ ] [ ( ) [ [ [ ] ( ) [ [ ( ( ) ) ( ) ( ) ] ] ( ] ] ] [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
863,probe_depth_train,[ ( [ ( [ ( ) [ ] ] ( ) ) ] ) ] [ ] ( ) [ ( ( ( ) ) [ ( ( ) ) [ ] ] ) ( ) ] [ ] [ ] ( [ ] ),1,no_error,6,6,46,46,-1,[ ( [ ( [ ( ) [ ] ] ( ) ) ] ) ] [ ] ( ) [ ( ( ( ) ) [ ( ( ) ) [ ] ] ) ( ) ] [ ] [ ] ( [ ] ),[ ( [ ( [ ( ) [ ] ] ( ) ) ] ) ] [ ] ( ) [ ( ( ( ) ) [ ( ( ) ) [ ] ] ) ( ) ] [ ] [ ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
864,probe_depth_train,( [ ] ( ) ) [ [ ] [ ( ) [ ] ] ] [ ] ( ) [ ] ( ) ( ( ) ) [ ] [ ( ) ],1,no_error,3,3,34,34,-1,( [ ] ( ) ) [ [ ] [ ( ) [ ] ] ] [ ] ( ) [ ] ( ) ( ( ) ) [ ] [ ( ) ],( [ ] ( ) ) [ [ ] [ ( ) [ ] ] ] [ ] ( ) [ ] ( ) ( ( ) ) [ ] [ ( ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
865,probe_depth_train,[ ] [ ] ( ( ( ( ( [ ( ) ( [ ] ) ( ) ] [ ( ) ] ( [ ( ) ] [ [ ] ] ) ) ) ) ),0,E2_spurious_opener,7,7,37,36,6,[ ] [ ] ( ( ( ( [ ( ) ( [ ] ) ( ) ] [ ( ) ] ( [ ( ) ] [ [ ] ] ) ) ) ) ),[ ] [ ] ( ( ( ( ( [ ( ) ( [ ] ) ( ) ] [ ( ) ] ( [ ( ) ] [ [ ] ] ) ) ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
866,probe_depth_train,[ ( ( ) [ ] ) ],1,no_error,3,3,8,8,-1,[ ( ( ) [ ] ) ],[ ( ( ) [ ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
867,probe_depth_train,[ ] [ [ ( ) [ [ ] ] ] ),0,E3_type_mismatch,4,4,12,12,11,[ ] [ [ ( ) [ [ ] ] ] ],[ ] [ [ ( ) [ [ ] ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK""]"
868,probe_depth_train,( ) [ [ ] ] ( [ ] [ [ ] ( [ [ [ ] ] ] ( [ ] ) ) [ ( [ ] ) [ [ ( ) ] ( ( ) ( [ ] ) ( ( ) ( ) [ ] [ ] ) ( ( ) ) ) ] ] ] ),1,no_error,7,7,60,60,-1,( ) [ [ ] ] ( [ ] [ [ ] ( [ [ [ ] ] ] ( [ ] ) ) [ ( [ ] ) [ [ ( ) ] ( ( ) ( [ ] ) ( ( ) ( ) [ ] [ ] ) ( ( ) ) ) ] ] ] ),( ) [ [ ] ] ( [ ] [ [ ] ( [ [ [ ] ] ] ( [ ] ) ) [ ( [ ] ) [ [ ( ) ] ( ( ) ( [ ] ) ( ( ) ( ) [ ] [ ] ) ( ( ) ) ) ] ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
869,probe_depth_train,( ) ( [ ] ( [ [ [ ( ) [ ] ] ) ] ) ( ) ) [ ] [ ] ( [ ] ) [ ] [ ] [ [ ( ) ] [ ] [ [ ] ( ) [ ] ] ( ) ] ( ) ( ) [ [ ] ( ) [ ( ( ( ) ) ) ] ],0,E3_type_mismatch,6,6,68,68,14,( ) ( [ ] ( [ [ [ ( ) [ ] ] ] ] ) ( ) ) [ ] [ ] ( [ ] ) [ ] [ ] [ [ ( ) ] [ ] [ [ ] ( ) [ ] ] ( ) ] ( ) ( ) [ [ ] ( ) [ ( ( ( ) ) ) ] ],( ) ( [ ] ( [ [ [ ( ) [ ] ] ) ] ) ( ) ) [ ] [ ] ( [ ] ) [ ] [ ] [ [ ( ) ] [ ] [ [ ] ( ) [ ] ] ( ) ] ( ) ( ) [ [ ] ( ) [ ( ( ( ) ) ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
870,probe_depth_train,[ ] ( [ [ ] ] [ ] ) ( ) [ [ ] ( ) [ ] [ [ [ ( ) ] ] ] ] ( ) ( ) [ ] ( ) ( ( ) ) [ ] ( [ ] ),1,no_error,5,5,46,46,-1,[ ] ( [ [ ] ] [ ] ) ( ) [ [ ] ( ) [ ] [ [ [ ( ) ] ] ] ] ( ) ( ) [ ] ( ) ( ( ) ) [ ] ( [ ] ),[ ] ( [ [ ] ] [ ] ) ( ) [ [ ] ( ) [ ] [ [ [ ( ) ] ] ] ] ( ) ( ) [ ] ( ) ( ( ) ) [ ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
871,probe_depth_train,( [ ] ) ( [ ( ) ] [ ] ( ) ( ) ( ( [ ] ) [ [ [ [ ] ] ] ] [ [ ] ] ) ) ( ( ) [ ( ) ] ) [ ( ) ( [ ] ) ( ) ] ( ) ( [ ] ) ( ) [ ( ) ],1,no_error,6,6,64,64,-1,( [ ] ) ( [ ( ) ] [ ] ( ) ( ) ( ( [ ] ) [ [ [ [ ] ] ] ] [ [ ] ] ) ) ( ( ) [ ( ) ] ) [ ( ) ( [ ] ) ( ) ] ( ) ( [ ] ) ( ) [ ( ) ],( [ ] ) ( [ ( ) ] [ ] ( ) ( ) ( ( [ ] ) [ [ [ [ ] ] ] ] [ [ ] ] ) ) ( ( ) [ ( ) ] ) [ ( ) ( [ ] ) ( ) ] ( ) ( [ ] ) ( ) [ ( ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
872,probe_depth_train,( ) ( [ ] ) ( ) [ [ ( ) [ [ [ ] ] ( ( ) ( ) ) ] [ [ ] ] ] ] ( ( ( ( ( ) ) [ ] [ ( ( ) ) [ ] ] ) [ ] ( ( ) ) ) ),1,no_error,6,6,56,56,-1,( ) ( [ ] ) ( ) [ [ ( ) [ [ [ ] ] ( ( ) ( ) ) ] [ [ ] ] ] ] ( ( ( ( ( ) ) [ ] [ ( ( ) ) [ ] ] ) [ ] ( ( ) ) ) ),( ) ( [ ] ) ( ) [ [ ( ) [ [ [ ] ] ( ( ) ( ) ) ] [ [ ] ] ] ] ( ( ( ( ( ) ) [ ] [ ( ( ) ) [ ] ] ) [ ] ( ( ) ) ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
873,probe_depth_train,( ) [ ( ) [ ] ] [ ] ( [ ] ),1,no_error,2,2,14,14,-1,( ) [ ( ) [ ] ] [ ] ( [ ] ),( ) [ ( ) [ ] ] [ ] ( [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
874,probe_depth_train,( ( ) ) [ ( ) [ ] ] ( ( ) [ ] ) [ [ ( ) ( ) ] ] [ ] ( ( ) ),1,no_error,3,3,30,30,-1,( ( ) ) [ ( ) [ ] ] ( ( ) [ ] ) [ [ ( ) ( ) ] ] [ ] ( ( ) ),( ( ) ) [ ( ) [ ] ] ( ( ) [ ] ) [ [ ( ) ( ) ] ] [ ] ( ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
875,probe_depth_train,( [ ] ) [ ] ( ( ) ) ( [ ] ) ( ) [ [ ( ) [ [ ] [ ( ) ] [ ( ) ] ( ) ] ] ( [ ( ) ] [ ( ) [ [ [ ] ] [ [ ] ( [ ] ( ) ) ( ) ] ( ] ] ) ],0,E2_spurious_opener,7,7,65,64,60,( [ ] ) [ ] ( ( ) ) ( [ ] ) ( ) [ [ ( ) [ [ ] [ ( ) ] [ ( ) ] ( ) ] ] ( [ ( ) ] [ ( ) [ [ [ ] ] [ [ ] ( [ ] ( ) ) ( ) ] ] ] ) ],( [ ] ) [ ] ( ( ) ) ( [ ] ) ( ) [ [ ( ) [ [ ] [ ( ) ] [ ( ) ] ( ) ] ] ( [ ( ) ] [ ( ) [ [ [ ] ] [ [ ] ( [ ] ( ) ) ( ) ] ( ] ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK""]"
876,probe_depth_train,[ [ [ ] ] [ [ ] ] ] [ ( [ ( ( ) [ ] ( ) ) ] ) ],1,no_error,5,5,24,24,-1,[ [ [ ] ] [ [ ] ] ] [ ( [ ( ( ) [ ] ( ) ) ] ) ],[ [ [ ] ] [ [ ] ] ] [ ( [ ( ( ) [ ] ( ) ) ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
877,probe_depth_train,( ) [ ( ) ( [ ] ) ) ( ( ) ),0,E3_type_mismatch,3,3,14,14,9,( ) [ ( ) ( [ ] ) ] ( ( ) ),( ) [ ( ) ( [ ] ) ) ( ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK""]"
878,probe_depth_train,[ ( ) ] ( ( ( ) [ ( [ ] [ [ ] ] ( ) ( ( ) [ ] ) ) ] [ ] ) ( [ ] [ ] ) [ ] ( [ ( ) ] ) ) ( [ ( [ ( ) ] ( ) ( ) [ ] ) ] [ [ [ ] ] ( ) ( ) [ ] ] ) ),0,E4_premature_close,6,6,73,72,72,[ ( ) ] ( ( ( ) [ ( [ ] [ [ ] ] ( ) ( ( ) [ ] ) ) ] [ ] ) ( [ ] [ ] ) [ ] ( [ ( ) ] ) ) ( [ ( [ ( ) ] ( ) ( ) [ ] ) ] [ [ [ ] ] ( ) ( ) [ ] ] ),[ ( ) ] ( ( ( ) [ ( [ ] [ [ ] ] ( ) ( ( ) [ ] ) ) ] [ ] ) ( [ ] [ ] ) [ ] ( [ ( ) ] ) ) ( [ ( [ ( ) ] ( ) ( ) [ ] ) ] [ [ [ ] ] ( ) ( ) [ ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
879,probe_depth_train,( ) ( ) ( ) [ [ ( [ ] ) ] [ ) [ ( ) ] ],0,E3_type_mismatch,4,4,20,20,14,( ) ( ) ( ) [ [ ( [ ] ) ] [ ] [ ( ) ] ],( ) ( ) ( ) [ [ ( [ ] ) ] [ ) [ ( ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
880,probe_depth_train,( [ ( ) ( ( ) ) ] ),1,no_error,4,4,10,10,-1,( [ ( ) ( ( ) ) ] ),( [ ( ) ( ( ) ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
881,probe_depth_train,( [ ] ) ( ( ) ( ( ) ) ) ( ) [ ] [ ( ( [ ( ] ) [ ] ) ( ) ] ( ) [ ] [ ( [ ] ( ( [ ] ) [ ] ( ( [ ] ) ) ) ) ] ( ),0,E1_missing_closer,6,6,55,56,20,( [ ] ) ( ( ) ( ( ) ) ) ( ) [ ] [ ( ( [ ( ) ] ) [ ] ) ( ) ] ( ) [ ] [ ( [ ] ( ( [ ] ) [ ] ( ( [ ] ) ) ) ) ] ( ),( [ ] ) ( ( ) ( ( ) ) ) ( ) [ ] [ ( ( [ ( ] ) [ ] ) ( ) ] ( ) [ ] [ ( [ ] ( ( [ ] ) [ ] ( ( [ ] ) ) ) ) ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
882,probe_depth_train,( ) ( [ [ ] ( ( ) [ ] ) ),0,E2_spurious_opener,3,3,13,12,4,( ) ( [ ] ( ( ) [ ] ) ),( ) ( [ [ ] ( ( ) [ ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
